"naid","workingStartDate","workingEndDate","dateBasis","title","localId","chapter","routing","markerStatus","hasOnlinePdf","pdfBytes","catalogPdfBytes","pdfByteBasis","accessStatus","memosToPresident","memosToScowcroft","memorandaOfConversation","meetingRecords","withdrawalSheets","economicSignalTotal","economySignals","financeSignals","tradeSignals","assistanceSanctionsSignals","energySignals","agricultureSignals","treasurySignals","archivalLocator","catalogUrl","pdfUrl"
"470761426","1992-11-09","1992-11-09","Catalog coverage dates","NSC/DC 390 - November 09, 1992 - Small Group Meeting on Angola and Liberia, Keywords: Liberia, Angola","90023-035","Series context and cross-volume routing","Series context","verified","true","9238942","9238942","HTTP Content-Length","Restricted - Possibly","0","0","0","23","19","18","0","16","2","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90023–035, NSC/DC 390—November 09, 1992—Small Group Meeting on Angola and Liberia, Keywords: Liberia, Angola.","https://catalog.archives.gov/id/470761426","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-390-90023-035.pdf"
"470761427","1992-11-10","1992-11-10","Catalog coverage dates","NSC/DC 391 - November 10, 1992 - Small Group Meeting on Yugoslavia, Keywords: Yugoslavia Bosnia-Herzegovina","90023-036","Strategic Trade, Technology, and Investment Controls","Boundary review","verified","true","13386607","13386607","HTTP Content-Length","Restricted - Possibly","0","3","0","22","25","185","3","22","6","120","31","3","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90023–036, NSC/DC 391—November 10, 1992—Small Group Meeting on Yugoslavia, Keywords: Yugoslavia Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761427","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-391-90023-036.pdf"
"470761428","1992-11-13","1992-11-13","Catalog coverage dates","NSC/DC 392 - November 13, 1992 - Small Group Meeting on Kosovo, Keywords: Yugoslavia Bosnia-Herzegovina","90024-001","Series context and cross-volume routing","Series context","verified","true","4265368","4265368","HTTP Content-Length","Restricted - Possibly","0","0","0","0","2","9","3","1","1","3","1","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–001, NSC/DC 392—November 13, 1992—Small Group Meeting on Kosovo, Keywords: Yugoslavia Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761428","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-392-90024-001.pdf"
"470761429","1992-11-16","1992-11-16","Catalog coverage dates","NSC/DC 393 - November 16, 1992 - Small Group Meeting on Kosovo, Keywords: Yugoslavia Bosnia-Herzegovina","90024-002","Series context and cross-volume routing","Series context","verified","true","1843531","1843531","HTTP Content-Length","Restricted - Possibly","0","0","0","9","3","2","0","2","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–002, NSC/DC 393—November 16, 1992—Small Group Meeting on Kosovo, Keywords: Yugoslavia Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761429","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-393-90024-002.pdf"
"470761430","1992-11-18","1992-11-18","Catalog coverage dates","NSC/DC 394 - November 18, 1992 - Small Group Meeting on Bosnian Humanitarian Relief, Keywords: Bosnia-Herzegovina, Yugoslavia","90024-003","Series context and cross-volume routing","Series context","verified","true","5858820","5858820","HTTP Content-Length","Restricted - Possibly","0","1","0","7","11","66","3","10","8","30","12","3","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–003, NSC/DC 394—November 18, 1992—Small Group Meeting on Bosnian Humanitarian Relief, Keywords: Bosnia-Herzegovina, Yugoslavia.","https://catalog.archives.gov/id/470761430","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-394-90024-003.pdf"
"470761431","1992-11-20","1992-11-20","Catalog coverage dates","NSC/DC 395 - November 20, 1992 - NSC/DC Meeting on Somalia, Keywords: Somalia","90024-004","Series context and cross-volume routing","Series context","verified","true","19496419","19496420","HTTP Content-Length","Restricted - Possibly","0","0","0","3","20","46","1","24","1","3","0","17","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–004, NSC/DC 395—November 20, 1992—NSC/DC Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761431","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-395-90024-004.pdf"
"470761432","1992-11-23","1992-11-23","Catalog coverage dates","NSC/DC 396 - November 23, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-005","Series context and cross-volume routing","Series context","verified","true","4887423","4887423","HTTP Content-Length","Restricted - Possibly","0","0","0","0","12","15","0","14","0","0","0","1","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–005, NSC/DC 396—November 23, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761432","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-396-90024-005.pdf"
"470761433","1992-11-24","1992-11-24","Catalog coverage dates","NSC/DC 397 - November 24, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-006","Series context and cross-volume routing","Series context","verified","true","5104754","5104754","HTTP Content-Length","Restricted - Possibly","0","0","0","3","7","6","0","6","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–006, NSC/DC 397—November 24, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761433","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-397-90024-006.pdf"
"470761434","1992-11-25","1992-11-25","Catalog coverage dates","NSC/DC 398 - November 25, 1992 - Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina","90024-007","Series context and cross-volume routing","Series context","verified","true","5663572","5663572","HTTP Content-Length","Restricted - Possibly","0","0","0","29","21","18","0","18","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–007, NSC/DC 398—November 25, 1992—Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761434","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-398-90024-007.pdf"
"470761435","1992-11-27","1992-11-27","Catalog coverage dates","NSC/DC 399 - November 27, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-008","Series context and cross-volume routing","Series context","verified","true","8873501","8873501","HTTP Content-Length","Restricted - Possibly","0","0","0","34","17","16","0","16","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–008, NSC/DC 399—November 27, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761435","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-399-90024-008.pdf"
"470761436","1992-11-28","1992-11-28","Catalog coverage dates","NSC/DC 400 - November 28, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-009","Series context and cross-volume routing","Series context","verified","true","6633983","6633983","Catalog objectFileSize","Restricted - Possibly","0","0","0","10","5","4","0","4","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–009, NSC/DC 400—November 28, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761436","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-400-90024-009.pdf"
"470761437","1992-11-30","1992-11-30","Catalog coverage dates","NSC/DC 401 - November 30, 1992 - NSC/DC Meeting on Somalia, Keywords: Somalia","90024-010","Series context and cross-volume routing","Series context","verified","true","5531715","5531715","HTTP Content-Length","Restricted - Possibly","0","0","0","0","12","11","0","11","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–010, NSC/DC 401—November 30, 1992—NSC/DC Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761437","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-401-90024-010.pdf"
"470761438","1992-12-01","1992-12-01","Catalog coverage dates","NSC/DC 402 - December 01, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-011","Series context and cross-volume routing","Series context","verified","true","3763838","3763838","HTTP Content-Length","Restricted - Possibly","0","0","0","21","8","8","0","8","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–011, NSC/DC 402—December 01, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761438","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-402-90024-011.pdf"
"470761439","1992-12-02","1992-12-02","Catalog coverage dates","NSC/DC 403 - December 02, 1992 - NSC/DC Meeting on Somalia, Keywords: Somalia","90024-012","Series context and cross-volume routing","Series context","verified","true","6184043","6184043","HTTP Content-Length","Restricted - Possibly","0","0","0","13","8","10","0","9","0","0","0","0","1","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–012, NSC/DC 403—December 02, 1992—NSC/DC Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761439","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-403-90024-012.pdf"
"470761440","1992-12-03","1992-12-03","Catalog coverage dates","NSC/DC 403A - December 03, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-013","Series context and cross-volume routing","Series context","verified","true","2751373","2751373","Catalog objectFileSize","Restricted - Possibly","0","0","0","0","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–013, NSC/DC 403A—December 03, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761440","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-403a-90024-013.pdf"
"470761441","1992-12-04","1992-12-04","Catalog coverage dates","NSC/DC 404 - December 04, 1992 - Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina","90024-014","Series context and cross-volume routing","Series context","verified","true","3504356","3504356","HTTP Content-Length","Restricted - Possibly","0","0","0","0","3","11","0","2","3","6","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–014, NSC/DC 404—December 04, 1992—Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761441","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-404-90024-014.pdf"
"470761442","1992-12-07","1992-12-07","Catalog coverage dates","NSC/DC 405 - December 07, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-015","Series context and cross-volume routing","Series context","verified","true","1421637","1421637","HTTP Content-Length","Restricted - Possibly","0","0","0","0","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–015, NSC/DC 405—December 07, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761442","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-405-90024-015.pdf"
"470761443","1992-12-07","1992-12-07","Catalog coverage dates","NSC/DC 406 - December 07, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-016","Series context and cross-volume routing","Series context","verified","true","1354586","1354586","HTTP Content-Length","Restricted - Possibly","0","0","0","0","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–016, NSC/DC 406—December 07, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761443","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-406-90024-016.pdf"
"470761444","1992-12-08","1992-12-08","Catalog coverage dates","NSC/DC 407 - December 08, 1992 - NSC/DC Meeting on Somalia, Keywords: Somalia","90024-017","Series context and cross-volume routing","Series context","verified","true","4193809","4193809","HTTP Content-Length","Restricted - Possibly","0","0","0","11","11","10","0","10","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–017, NSC/DC 407—December 08, 1992—NSC/DC Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761444","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-407-90024-017.pdf"
"470761445","1992-12-09","1992-12-09","Catalog coverage dates","NSC/DC 407A - December 09, 1992 - Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina","90024-018","Series context and cross-volume routing","Series context","verified","true","1322955","1322955","HTTP Content-Length","Restricted - Possibly","0","0","0","0","6","5","0","5","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–018, NSC/DC 407A—December 09, 1992—Small Group Meeting on Former Yugoslavia, Keywords: Yugoslavia, Bosnia-Herzegovina.","https://catalog.archives.gov/id/470761445","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-407a-90024-018.pdf"
"470761446","1992-12-09","1992-12-09","Catalog coverage dates","NSC/DC 408 - December 09, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-019","Series context and cross-volume routing","Series context","verified","true","1366585","1366585","Catalog objectFileSize","Restricted - Possibly","0","0","0","0","2","1","0","1","0","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–019, NSC/DC 408—December 09, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761446","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-408-90024-019.pdf"
"470761447","1992-12-10","1992-12-10","Catalog coverage dates","NSC/DC 409 - December 10, 1992 - Small Group Meeting on Somalia, Keywords: Somalia","90024-020","Series context and cross-volume routing","Series context","verified","true","3165998","3165998","Catalog objectFileSize","Restricted - Possibly","0","1","0","0","3","3","0","2","0","1","0","0","0","George H.W. Bush Library, Bush Presidential Records, National Security Council, H-Files, NSC/DC Meetings Files, OA/ID 90024–020, NSC/DC 409—December 10, 1992—Small Group Meeting on Somalia, Keywords: Somalia.","https://catalog.archives.gov/id/470761447","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-nsc/H-Files/NSC-DC_Mtgs_312294079/41-bpr-nsc-hfiles-dc_mtgs-409-90024-020.pdf"
